6801
       0	areas
       0	arena
       0	argue
       0	argued
       0	arguing
       0	argument
       0	arizona
       0	arkansas
       0	armed
       0	army
       0	arranged
       0	arrangement
       0	arrangements
       0	array
       0	arraylist
       0	arrest
       0	arrested
       0	arrival
       0	arrivals
       0	arrive
       0	arrived
       0	arrives
       0	arriving
       0	arrow
       0	arsenal
       0	art
       0	arteries
       0	artery
       0	article
       0	artistic
       0	arts
       0	asbestos
       0	ashley
       0	ashworth
       0	asia
       0	asian
       0	asianamericans
       0	aside
       0	ask
       0	asked
       0	asking
       0	asks
       0	aspiration
       0	assault
       0	asserted
       0	assertion
       0	assessment
       0	assigned
       0	assist
       0	assistance
       0	assistant
       0	assisting
       0	associate
       0	associated
       0	associates
       0	association
       0	associations
       0	assumed
       0	assurance
       0	asymmetrical
       0	asymptomatic
       0	athletic
       0	athome
       0	atlanta
       0	atlantas
       0	atlantic
       0	atlas
       0	attack
       0	attacked
       0	attacks
       0	attain
       0	attempt
       0	attempted
       0	attempts
       0	attend
       0	attenddial
       0	attended
       0	attending
       0	attention
       0	attesting
       0	attorney
       0	attributed
       0	atwarnytimescom
       0	auburn
       0	audience
       0	audio
       0	austin
       0	australia
       0	australian
       0	austria
       0	author
       0	authored
       0	authoritative
       0	authorities
       0	authority
       0	authorized
       0	autism
       0	autocrat
       0	autonation
       0	autonomy
       0	autos
       0	available
       0	avellaneda
       0	average
       0	averted
       0	aviation
       0	avoid
       0	avoided
       0	avoiding
       0	awards
       0	aware
       0	away
       0	azar
       0	b
       0	baby
       0	backed
       0	background
       0	backlash
       0	backpack
       0	backs
       0	backslapper
       0	backup
       0	bacteria
       0	bad
       0	bag
       0	bags
       0	baier
       0	bailout
       0	bailouts
       0	bajaj
       0	balance
       0	balanced
       0	bald
       0	ball
       0	baltimore
       0	ban
       0	banished
       0	bank
       0	bankruptcy
       0	banks
       0	banned
       0	banner
       0	banning
       0	bannon
       0	bans
       0	barber
       0	barbers
       0	barbershop
       0	barbershops
       0	barely
       0	bark
       0	barnard
       0	barone
       0	barred
       0	barrett
       0	barring
       0	barrow
       0	barry
       0	bars
       0	base
       0	based
       0	basement
       0	basements
       0	bases
       0	basic
       0	basically
       0	basics
       0	basis
       0	basketball
       0	baskins
       0	batches
       0	bathroom
       0	baton
       0	battered
       0	battle
       0	battled
       0	battleground
       0	battlegrounds
       0	bay
       0	baylor
       0	bays
       0	beach
       0	beaches
       0	beachgoers
       0	beaming
       0	bear
       0	beat
       0	beau
       0	beaus
       0	beautiful
       0	beauty
       0	beczala
       0	bedingfield
       0	bedroom
       0	beds
       0	beer
       0	began
       0	begging
       0	begin
       0	beginners
       0	beginning
       0	begins
       0	begun
       0	behalf
       0	behaves
       0	behavior
       0	beijings
       0	belarus
       0	belarusian
       0	belarusians
       0	belaruss
       0	belatedly
       0	beleaguered
       0	belen
       0	belief
       0	believe
       0	believed
       0	believes
       0	belong
       0	belonging
       0	belongs
       0	bemoaning
       0	ben
       0	benchmarks
       0	beneficiaries
       0	benefit
       0	benefits
       0	benji
       0	bennett
       0	bennie
       0	benson
       0	bequeathing
       0	berlin
       0	bernal
       0	bernie
       0	bernstein
       0	best
       0	better
       0	bewilderment
       0	bewitched
       0	biadasz
       0	bias
       0	bicycle
       0	bid
       0	biden
       0	bidens
       0	big
       0	bigger
       0	biggest
       0	bike
       0	bikini
       0	billion
       0	bills
       0	billy
       0	biloxi
       0	binary
       0	biostatistician
       0	birth
       0	birthday
       0	birthdays
       0	birx
       0	bishnu
       0	bit
       0	black
       0	blacklock
       0	blackmon
       0	blackout
       0	blackouts
       0	blakereuters
       0	blamed
       0	blasio
       0	blasios
       0	blast
       0	blasted
       0	blasts
       0	blatant
       0	blazer
       0	bleach
       0	bleachbased
       0	bleak
       0	bleakness
       0	blessing
       0	blinken
       0	blitzing
       0	blizzards
       0	block
       0	blockage
       0	blocked
       0	blocking
       0	blocks
       0	blog
       0	blood
       0	bloom
       0	blow
       0	blue
       0	blunt
       0	board
       0	boat
       0	boattotable
       0	bodies
       0	body
       0	boeing
       0	boeings
       0	boiling
       0	bold
       0	bolger
       0	bolsonaro
       0	bolsonaros
       0	bolster
       0	bomb
       0	bonds
       0	book
       0	booked
       0	bookends
       0	books
       0	boost
       0	boot
       0	border
       0	borders
       0	bored
       0	boris
       0	born
       0	borrow
       0	borrowed
       0	boss
       0	boston
       0	bottlenecks
       0	bottoms
       0	bought
       0	bounce
       0	bow
       0	bowl
       0	bowlero
       0	bowlers
       0	bowles
       0	bowling
       0	boyfriends
       0	brad
       0	bradlee
       0	brady
       0	brain
       0	braindead
       0	brakarsh
       0	branch
       0	brand
       0	brandon
       0	brandonassociated
       0	braving
       0	brawler
       0	brazil
       0	brazilian
       0	brazils
       0	breaches
       0	break
       0	breakfast
       0	breaking
       0	breaks
       0	breath
       0	breathing
       0	breea
       0	bret
       0	brett
       0	brewers
       0	brewing
       0	brian
       0	bride
       0	bridge
       0	brie
       0	brief
       0	briefed
       0	briefing
       0	briefingnytimescom
       0	briefings
       0	briefly
       0	bright
       0	bring
       0	bringing
       0	brings
       0	britain
       0	britains
       0	british
       0	broadcast
       0	broadcaster
       0	broadcasters
       0	broadening
       0	broader
       0	broadly
       0	broadwalk
       0	broadway
       0	broke
       0	broken
       0	broncos
       0	bronx
       0	brooks
       0	brother
       0	brothers
       0	brought
       0	brown
       0	browns
       0	bruce
       0	brushed
       0	brutal
       0	bryan
       0	bryant
       0	bryson
       0	buckeyes
       0	buckhead
       0	buckley
       0	budget
       0	budgets
       0	buffalo
       0	buffy
       0	build
       0	building
       0	buildings
       0	built
       0	bulbs
       0	bulk
       0	bull
       0	bulldogs
       0	bullpen
       0	bully
       0	bundled
       0	bunk
       0	bunny
       0	burden
       0	burial
       0	burned
       0	burnout
       0	burns
       0	burrowing
       0	burst
       0	bush
       0	busier
       0	business
       0	businessboeing
       0	businesscreditruth
       0	businesses
       0	bustling
       0	busy
       0	button
       0	buttons
       0	buy
       0	buyer
       0	byappointmentonly
       0	c
       0	cabaret
       0	cabinet
       0	cablitz
       0	cacciola
       0	cadet
       0	cairo
       0	caitlin
       0	cake
       0	calamity
       0	calculations
       0	calif
       0	california
       0	californiacreditmike
       0	californians
       0	californias
       0	called
       0	caller
       0	callers
       0	calling
       0	calls
       0	calm
       0	calmly
       0	camara
       0	camden
       0	came
       0	cameron
       0	camp
       0	campaign
       0	campaigner
       0	campaigning
       0	campaigns
       0	campus
       0	campuses
       0	canadian
       0	cancel
       0	canceled
       0	cancer
       0	candi
       0	candidate
       0	candidates
       0	candy
       0	cans
       0	canton
       0	capacity
       0	capital
       0	capitol
       0	capt
       0	captain
       0	captioning
       0	captivity
       0	captured
       0	captures
       0	car
       0	caravan
       0	cardboard
       0	cardiac
       0	cardiologist
       0	cardiologists
       0	cardiology
       0	cardiovascular
       0	cards
       0	care
       0	cared
       0	career
       0	careers
       0	careful
       0	carefully
       0	caregiver
       0	carlos
       0	carlson
       0	carole
       0	carolina
       0	carpenter
       0	carriage
       0	carriagefree
       0	carriagehorse
       0	carriages
       0	carried
       0	carrier
       0	carriers
       0	carry
       0	carrying
       0	carryout
       0	cars
       0	cart
       0	casado
       0	cascade
       0	case
       0	cases
       0	cash
       0	cashearner
       0	cashstrapped
       0	casselman
       0	cassioreuters
       0	catastrophe
       0	catastrophic
       0	catches
       0	catching
       0	categories
       0	categorization
       0	catheterization
       0	catholic
       0	catie
       0	caught
       0	cause
       0	caused
       0	causes
       0	causing
       0	caustic
       0	cautioning
       0	cautious
       0	cave
       0	cb
       0	cbo
       0	cdc
       0	ceedee
       0	celebrate
       0	celebration
       0	celebrity
       0	cellphone
       0	cells
       0	cemeteries
       0	censure
       0	center
       0	centers
       0	centerscreditjenna
       0	central
       0	cents
       0	century
       0	ceo
       0	cephus
       0	ceremony
       0	certain
       0	certainly
       0	chain
       0	chains
       0	chairman
       0	chairs
       0	challenge
       0	challengers
       0	challenges
       0	challenging
       0	chamber
       0	champ
       0	championed
       0	championship
       0	chan
       0	chance
       0	chancellor
       0	chances
       0	chang
       0	change
       0	changed
       0	changer
       0	changes
       0	changing
       0	channel
       0	chaotic
       0	charade
       0	charge
       0	charging
       0	charities
       0	charity
       0	charles
       0	charleston
       0	charlie
       0	charlton
       0	charts
       0	chatroom
       0	chats
       0	chauffeurs
       0	chazal
       0	check
       0	checked
       0	checking
       0	checklist
       0	checks
       0	chef
       0	chelsea
       0	chelseas
       0	chemical
       0	chemistry
       0	chernobyl
       0	chest
       0	chicago
       0	chief
       0	child
       0	children
       0	childrens
       0	chile
       0	chimney
       0	china
       0	chinas
       0	chinese
       0	chloroquine
       0	choice
       0	choices
       0	chomping
       0	choose
       0	chooses
       0	choosing
       0	chorus
       0	chose
       0	chosen
       0	chow
       0	chris
       0	christine
       0	chronic
       0	chuck
       0	chuckling
       0	chugging
       0	church
       0	churches
       0	cincinnati
       0	circle
       0	circumspect
       0	circumstance
       0	circumstances
       0	circumvent
       0	cit594
       0	citation
       0	cited
       0	cities
       0	citizen
       0	citizens
       0	city
       0	citys
       0	civil
       0	civilian
       0	claim
       0	claimed
       0	claiming
       0	claims
       0	clapped
       0	clarified
       0	clark
       0	clash
       0	class
       0	classes
       0	classics
       0	classmate
       0	clean
       0	cleaned
       0	cleaner
       0	cleanings
       0	clear
       0	cleared
       0	clearly
       0	clemmons
       0	clerical
       0	cleveland
       0	click
       0	clients
       0	climate
       0	climb
       0	climbs
       0	clinic
       0	clinical
       0	clinics
       0	clinton
       0	clip
       0	clipclopping
       0	clipped
       0	clips
       0	clock
       0	clog
       0	cloistered
       0	clorox
       0	close
       0	closed
       0	closely
       0	closer
       0	closet
       0	closets
       0	closing
       0	closures
       0	cloth
       0	clothes
       0	clothing
       0	clyburn
       0	cnn
       0	cnns
       0	coalition
       0	coastal
       0	cobble
       0	cochrane
       0	coffee
       0	coherent
       0	cold
       0	coldblooded
       0	cole
       0	collaborative
       0	collapse
       0	collapsed
       0	collapsing
       0	colleague
       0	colleagues
       0	collected
       0	collections
       0	college
       0	colleges
       0	collegiate
       0	collided
       0	collins
       0	colombian
       0	colombo
       0	colonel
       0	colorado
       0	colored
       0	coloring
       0	colts
       0	columbia
       0	column
       0	columnist
       0	combat
       0	combating
       0	combatready
       0	combination
       0	combined
       0	combining
       0	come
       0	comes
       0	comfort
       0	comforted
       0	coming
       0	command
       0	commander
       0	commanders
       0	commencement
       0	comment
       0	comments
       0	commerce
       0	commercial
       0	commiserated
       0	commission
       0	commissioned
       0	commitment
       0	commitments
       0	committed
       0	committee
       0	communicate
       0	communicated
       0	communicating
       0	communist
       0	communities
       0	community
       0	companies
       0	company
       0	companys
       0	comparator
       0	compare
       0	compared
       0	compelling
       0	compete
       0	competing
       0	competitive
       0	complained
       0	complaint
       0	complete
       0	completely
       0	complex
       0	complexes
       0	compliance
       0	complicated
       0	complications
       0	comply
       0	components
       0	composition
       0	compounds
       0	comprehensive
       0	compress
       0	computers
       0	concern
       0	concerned
       0	concerning
       0	concerns
       0	concert
       0	concluded
       0	condemnation
       0	condemned
       0	condition
       0	conditions
       0	conduct
       0	conducted
       0	coney
       0	conference
       0	conferences
       0	conferring
       0	confers
       0	confidant
       0	confidence
       0	confident
       0	confidential
       0	configurations
       0	confined
       0	confinement
       0	confirmed
       0	conflict
       0	conflicting
       0	conflicts
       0	confront
       0	confronted
       0	confronting
       0	confused
       0	confusing
       0	confusion
       0	congress
       0	congressional
       0	congressman
       0	conklin
       0	connected
       0	connecticut
       0	connection
       0	connections
       0	consciousness
       0	consequences
       0	conservancy
       0	conservative
       0	conservatives
       0	conserve
       0	consider
       0	considerable
       0	considered
       0	considering
       0	considers
       0	consistent
       0	consolidate
       0	consoling
       0	conspicuously
       0	constantly
       0	constituents
       0	constitutional
       0	constrained
       0	constructive
       0	consulate
       0	consulates
       0	consult
       0	consultant
       0	consultation
       0	consulted
       0	consulting
       0	consumes
       0	contact
       0	contacted
       0	contacts
       0	contagion
       0	contagious
       0	contain
       0	contained
       0	containing
       0	containment
       0	contains
       0	contaminated
       0	contending
       0	contents
       0	contentskip
       0	contingency
       0	continue
       0	continued
       0	continues
       0	continuing
       0	continuous
       0	continuously
       0	contract
       0	contracted
       0	contracting
       0	contradictory
       0	contrast
       0	contribute
       0	contributed
       0	contributing
       0	contributions
       0	control
       0	controlled
       0	controlling
       0	controversy
       0	conventional
       0	conversation
       0	conversations
       0	convert
       0	converted
       0	converts
       0	convicted
       0	cook
       0	cool
       0	coons
       0	cooper
       0	cooperate
       0	cooperation
       0	coopers
       0	coordinated
       0	coowner
       0	cope
       0	copyingartworks
       0	corinne
       0	cornell
       0	cornerback
       0	coronary
       0	coronavirus
       0	coronaviruscreditbryan
       0	coronavirusnowcom
       0	coronavirusrelated
       0	corporate
       0	corps
       0	correct
       0	corrected
       0	corridor
       0	cosmetology
       0	cost
       0	costar
       0	costly
       0	cotton
       0	couch
       0	couches
       0	cough
       0	coughed
       0	coughing
       0	coulter
       0	council
       0	councils
       0	counsel
       0	counsels
       0	count
       0	counter
       0	counterpart
       0	counters
       0	counties
       0	counting
       0	countless
       0	countries
       0	country
       0	countrys
       0	county
       0	couple
       0	couples
       0	course
       0	courses
       0	court
       0	courts
       0	cover
       0	coverage
       0	covered
       0	covering
       0	covers
       0	coverup
       0	covid
       0	covid19
       0	covidrelated
       0	cowboys
       0	cracked
       0	crammed
       0	cramped
       0	crash
       0	crashes
       0	crashing
       0	craving
       0	cravings
       0	crazy
       0	creaking
       0	cream
       0	create
       0	created
       0	creating
       0	creativity
       0	creators
       0	credence
       0	credential
       0	credible
       0	creditalex
       0	creditcheryl
       0	creditdoug
       0	creditjenna
       0	creditmisha
       0	creditroosevelt
       0	creditsasha
       0	creditscott
       0	creditthe
       0	cresskill
       0	crew
       0	cricket
       0	crime
       0	criminal
       0	criminals
       0	crimson
       0	crippled
       0	crisis
       0	crisiscreditbrian
       0	critical
       0	critically
       0	criticism
       0	criticized
       0	critics
       0	critiquing
       0	cropped
       0	cross
       0	crossed
       0	crossings
       0	crowd
       0	crowded
       0	crowding
       0	crowds
       0	crozier
       0	crucial
       0	cruel
       0	cruelty
       0	cruised
       0	cruiser
       0	cruisers
       0	crush
       0	crying
       0	crystal
       0	crystallized
       0	cuccinelli
       0	culminating
       0	cultural
       0	culturally
       0	culture
       0	cultured
       0	cummings
       0	cuomo
       0	cup
       0	curb
       0	cure
       0	curfews
       0	curing
       0	curled
       0	currencies
       0	current
       0	currently
       0	curve
       0	cushenberry
       0	customer
       0	customers
       0	customs
       0	cut
       0	cutting
       0	cycle
       0	cyclist
       0	cyclone
       0	cymbals
       0	d
       0	da
       0	daca
       0	dahir
       0	daily
       0	dakota
       0	daley
       0	dallas
       0	dalton
       0	damage
       0	damages
       0	damaging
       0	dame
       0	damien
       0	dan
       0	dance
       0	dandre
       0	danger
       0	dangerous
       0	daniels
       0	danny
       0	daring
       0	dark
       0	data
       0	date
       0	dates
       0	daughter
       0	daughters
       0	david
       0	davis
       0	dawned
       0	day
       0	days
       0	dc
       0	dead
       0	deadliest
       0	deadline
       0	deadly
       0	deal
       0	dealerships
       0	dealing
       0	dealings
       0	death
       0	deaths
       0	debate
       0	deborah
       0	debt
       0	debugid204
       0	debut
       0	decade
       0	decades
       0	december
       0	decent
       0	decide
       0	decided
       0	deciding
       0	decision
       0	decisions
       0	decisive
       0	declan
       0	declarations
       0	declared
       0	declaring
       0	decline
       0	declined
       0	declines
       0	declining
       0	decrease
       0	decreased
       0	decries
       0	dedicated
       0	deduce
       0	deemed
       0	deen
       0	deep
       0	deepclean
       0	deepcleaning
       0	deeper
       0	deeply
       0	deere
       0	defaults
       0	defeats
       0	defectors
       0	defend
       0	defended
       0	defender
       0	defense
       0	defenses
       0	defensive
       0	defer
       0	deficit
       0	defining
       0	definitely
       0	definition
       0	definitions
       0	definitive
       0	degrading
       0	degrees
       0	deguara
       0	deitz
       0	del
       0	delaware
       0	delay
       0	delayed
       0	delays
       0	delgado
       0	deliver
       0	delivered
       0	delivery
       0	deliveryman
       0	delpit
       0	dem
       0	demand
       0	demanded
       0	demanding
       0	demands
       0	demarcation
       0	demilitarized
       0	democrat
       0	democratic
       0	democrats
       0	demonstration
       0	demonstrators
       0	deniers
       0	denies
       0	denizens
       0	denmark
       0	dennis
       0	density
       0	dentist
       0	denver
       0	department
       0	departments
       0	departure
       0	depend
       0	depends
       0	deploy
       0	deploying
       0	deployment
       0	deportation
       0	deporting
       0	deposit
       0	depot
       0	depression
       0	deprived
       0	depth
       0	deputy
       0	dera
       0	derailed
       0	derek
       0	derision
       0	derrick
       0	desantis
       0	descent
       0	described
       0	deserve
       0	deshaun
       0	design
       0	designed
       0	desire
       0	desk
       0	despair
       0	desperate
       0	desperately
       0	desperation
       0	despite
       0	destroyer
       0	destructive
       0	detached
       0	detailed
       0	details
       0	detain
       0	detect
       0	detected
       0	detective
       0	detention
       0	deter
       0	deteriorated
       0	determination
       0	determinative
       0	determine
       0	determined
       0	deters
       0	detroit
       0	devaluation
       0	devastated
       0	devastating
       0	develop
       0	developed
       0	developing
       0	development
       0	developments
       0	device
       0	devices
       0	dezmon
       0	dhorizonstyle
       0	diagnoses
       0	diane
       0	diaries
       0	diaz
       0	dicey
       0	dickerson
       0	dictator
       0	dictators
       0	dictionarycom
       0	did
       0	didnt
       0	die
       0	died
       0	diego
       0	dies
       0	diet
       0	dietsch
       0	difference
       0	differences
       0	different
       0	difficult
       0	difficulty
       0	digging
       0	diggs
       0	digital
       0	digitalage
       0	digression
       0	dilemma
       0	diligently
       0	dillon
       0	dinein
       0	diners
       0	dining
       0	dinner
       0	dinosaurs
       0	dinucci
       0	diplomats
       0	dire
       0	direct
       0	directed
       0	directly
       0	director
       0	dirt
       0	disabled
       0	disappearance
       0	disappointed
       0	disapproval
       0	disaster
       0	disasters
       0	disastrously
       0	disbelief
       0	discipline
       0	disclosed
       0	disclosing
       0	disconnects
       0	discourage
       0	discouraged
       0	discouraging
       0	discovered
       0	discuss
       0	discussed
       0	discussing
       0	discussion
       0	discussions
       0	disease
       0	diseases
       0	dishes
       0	disinfectant
       0	disinfectants
       0	disinfected
       0	disinfecting
       0	disinformation
       0	dismissive
       0	disney
       0	disparities
       0	dispatched
       0	display
       0	displeasure
       0	disposable
       0	disproportionate
       0	disrupt
       0	disrupted
       0	disruption
       0	disruptions
       0	distance
       0	distancing
       0	distant
       0	distinctive
       0	distorting
       0	distraction
       0	distraught
       0	distribute
       0	distributed
       0	distribution
       0	district
       0	districts
       0	diversity
       0	divided
       0	division
       0	divorced
       0	divorces
       0	dixon
       0	djibouti
       0	dl
       0	dmz
       0	doctor
       0	doctors
       0	documentary
       0	documents
       0	does
       0	doesnt
       0	dog
       0	dogs
       0	doing
       0	dolgellau
       0	dollar
       0	dollars
       0	dolly
       0	dolores
       0	dolphins
       0	dominic
       0	don
       0	donald
       0	donate
       0	donated
       0	donations
       0	donors
       0	donovan
       0	dont
       0	doomed
       0	door
       0	doorknobs
       0	doors
       0	doorsteps
       0	dorm
       0	dorms
       0	doubled
       0	doubling
       0	doubt
       0	downing
       0	downplays
       0	downstairs
       0	downtown
       0	downturn
       0	downward
       0	dozen
       0	dozens
       0	dr
       0	draft
       0	drafted
       0	drago
       0	dramatic
       0	dramatically
       0	drastic
       0	draw
       0	drawn
       0	draws
       0	drenched
       0	dress
       0	dressed
       0	drew
       0	dried
       0	drifted
       0	drill
       0	drink
       0	drive
       0	drivein
       0	driven
       0	driver
       0	drivers
       0	drones
       0	drop
       0	droplets
       0	dropped
       0	drove
       0	drug
       0	drugs
       0	drumbeat
       0	dry
       0	dt
       0	dual
       0	duckworth
       0	duff
       0	duress
       0	dutch
       0	duty
       0	dwindle
       0	dwindling
       0	dying
       0	dynamic
       0	dynamics
       0	e
       0	eager
       0	eagerness
       0	eagle
       0	ear
       0	earache
       0	earlier
       0	early
       0	earned
       0	earnings
       0	earth
       0	ease
       0	eased
       0	eases
       0	easier
       0	easily
       0	easing
       0	eason
       0	east
       0	easter
       0	easterling
       0	eastern
       0	eat
       0	eating
       0	ebb
       0	ebbed
       0	ebbs
       0	echoed
       0	economic
       0	economies
       0	economist
       0	economists
